login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
dmalvia,dmalvia/Lerna_Monorepo_Tutorial,2021-12-09T12:54:01Z,2,2,JavaScript,True,True,
dmalvia,dmalvia/Mern_Stack_Url_Shortner_App,2024-01-17T10:29:04Z,8,8,TypeScript,True,True,
dmalvia,dmalvia/movieApp,2018-09-16T07:01:26Z,1,1,HTML,True,True,
dmalvia,dmalvia/Nextjs_Payloadcms_Ecommerce_App,2023-08-26T15:31:59Z,7,7,TypeScript,True,True,
dmalvia,dmalvia/Node.js_Servless_Ecommerce_REST_API_PROJECT,2023-08-21T20:28:14Z,10,10,JavaScript,True,True,
dmalvia,dmalvia/Nodejs_Crash_Course,2022-09-17T14:34:06Z,12,12,,True,True,
dmalvia,dmalvia/NodeJS_Streams,2024-08-21T21:08:55Z,0,0,JavaScript,True,True,
dmalvia,dmalvia/orion-dashboard,2018-04-12T16:19:40Z,1,1,JavaScript,True,True,
dmalvia,dmalvia/poc-pwa,2017-11-06T06:37:00Z,1,1,HTML,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/101_Cplusplus_problems,2024-01-17T16:56:23Z,1,1,C++,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/20-problemsC-,2023-12-28T05:52:16Z,1,1,C++,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/43_piyush_23_27_100c-program,2023-12-28T06:15:14Z,0,0,,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/43_piyush_23_27_101c-program,2023-12-28T06:16:49Z,0,0,C++,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/c-program,2023-12-28T05:31:05Z,0,0,,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/CSS_TaskAssingment,2024-04-06T12:15:53Z,0,0,HTML,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/C_plusplus,2024-01-02T17:47:11Z,1,1,C++,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/C_plus_plus_25problems,2023-12-21T15:31:06Z,6,6,C++,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/C_plus_plus_inheritance,2024-01-14T16:22:35Z,1,1,C++,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/C_plus_plus_lab_work,2024-01-15T16:34:34Z,1,1,C++,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/C_Puss_Pluss_class-object,2024-01-12T17:31:13Z,1,1,C++,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/DSA,2024-01-16T17:31:05Z,5,5,C++,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/DSA_PROJECT,2024-02-28T05:09:56Z,0,0,C++,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/Duo-Project,2024-05-12T16:52:47Z,0,0,,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/gif,2024-06-13T06:26:05Z,3,3,,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/HTML-CSS,2024-06-23T09:05:52Z,0,0,HTML,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/HTML_Projects,2024-02-22T06:41:20Z,0,0,HTML,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/JavaScript,2024-06-23T09:07:17Z,0,0,HTML,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/JS-PROJECTS,2024-06-23T09:07:52Z,0,0,CSS,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/leetcode,2024-04-20T16:54:17Z,1,1,C++,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/NO-code,2023-12-28T05:37:24Z,0,0,,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/OS,2024-06-23T09:08:37Z,0,0,C,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/OS-LAB-1,2024-05-04T11:07:36Z,0,0,,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/OS_PRACTICAL,2024-05-30T03:28:10Z,0,0,C,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/PiyushKumarSingh-90,2024-06-13T05:07:59Z,4,4,,True,False,
PiyushKumarSingh-90,PiyushKumarSingh-90/Pythan_lab,2024-01-09T16:45:08Z,1,1,Python,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/PYTHON,2023-12-20T10:45:32Z,1,1,Python,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/Python_inhritance,2024-01-03T18:31:46Z,0,0,Python,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/REACT,2024-06-23T09:09:13Z,0,0,JavaScript,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/React_Practice_Project,2024-06-22T11:24:42Z,0,0,JavaScript,True,True,
mfaisalkhatri,mfaisalkhatri/AmazonAppSample,2022-10-10T14:29:28Z,3,3,Java,True,True,
mfaisalkhatri,mfaisalkhatri/AmazonTest,2018-11-03T12:49:26Z,2,2,Java,True,True,
mfaisalkhatri,mfaisalkhatri/api-testing-playwright-java-testng,2023-02-28T12:29:00Z,26,26,Java,True,True,
mfaisalkhatri,mfaisalkhatri/api-testing-rest-assured,2023-10-09T18:25:30Z,8,8,Java,True,True,
mfaisalkhatri,mfaisalkhatri/api-testing-tutorial,2023-06-16T05:39:54Z,2,2,Java,True,True,
mfaisalkhatri,mfaisalkhatri/api-tutorial,2023-06-21T02:56:01Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/appium-biometric-android-demo,2023-12-04T06:33:21Z,3,3,Java,True,True,
mfaisalkhatri,mfaisalkhatri/appium-java-examples,2022-10-13T19:06:32Z,46,46,Java,True,True,
mfaisalkhatri,mfaisalkhatri/appium-lambdatest-demo,2023-11-28T17:51:01Z,2,2,Java,True,True,
mfaisalkhatri,mfaisalkhatri/appium-next-example,2024-01-31T07:24:50Z,1,1,,True,True,mit
mfaisalkhatri,mfaisalkhatri/appium-webdriverio-demo,2023-04-04T11:11:34Z,2,2,TypeScript,True,True,
mfaisalkhatri,mfaisalkhatri/AppiumGithubActionPOC,2021-02-17T14:51:36Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/awesome,2023-01-19T19:31:47Z,2,2,,True,False,cc0-1.0
mfaisalkhatri,mfaisalkhatri/awesome-learning,2023-01-17T14:35:55Z,858,858,,True,True,
mfaisalkhatri,mfaisalkhatri/boyka-framework-poc,2023-02-23T13:24:27Z,2,2,Java,True,True,
mfaisalkhatri,mfaisalkhatri/boyka-web-demo,2024-10-01T16:24:24Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/builderpatternwithlombok,2022-09-10T06:12:56Z,10,10,Java,True,True,
mfaisalkhatri,mfaisalkhatri/CITests,2018-10-23T03:46:06Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/ConfigReader,2018-05-12T08:55:01Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/coteafs-appium-browser-boilerplate,2021-07-10T16:07:39Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/coteafs-datasource,2020-08-31T15:56:44Z,0,0,Java,True,True,apache-2.0
mfaisalkhatri,mfaisalkhatri/coteafs-logger,2019-07-02T16:48:40Z,0,0,Java,True,False,apache-2.0
mfaisalkhatri,mfaisalkhatri/coteafs-parent,2019-07-06T06:25:48Z,1,1,,True,False,apache-2.0
mfaisalkhatri,mfaisalkhatri/coteafs-Selenium-Tests,2018-09-04T18:20:34Z,4,4,Java,True,True,
mfaisalkhatri,mfaisalkhatri/coteafs-services,2020-04-10T07:57:05Z,0,0,,True,False,apache-2.0
mfaisalkhatri,mfaisalkhatri/cypress-lambdatest-demo,2023-09-26T15:05:00Z,2,2,JavaScript,True,True,
mfaisalkhatri,mfaisalkhatri/cypress_tutorial,2022-08-30T05:32:42Z,5,5,JavaScript,True,True,
mfaisalkhatri,mfaisalkhatri/ecommerce,2017-03-16T16:38:06Z,0,0,HTML,True,True,
mfaisalkhatri,mfaisalkhatri/facebookAutomation,2017-09-23T14:27:13Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/FacebookAutomationWithAppium,2017-10-28T17:25:21Z,1,1,HTML,True,True,
omsandippatil,omsandippatil/Air-Cursor,2024-04-03T11:40:42Z,3,3,Python,True,True,
omsandippatil,omsandippatil/Allumini,2024-09-14T09:17:48Z,3,3,,True,False,
omsandippatil,omsandippatil/api,2024-01-03T15:11:17Z,4,4,HTML,True,True,
omsandippatil,omsandippatil/Audio-Analyzer,2024-10-25T16:23:44Z,0,0,Python,True,True,
omsandippatil,omsandippatil/autogen,2024-05-07T05:50:47Z,2,2,Jupyter Notebook,True,True,cc-by-4.0
omsandippatil,omsandippatil/clif,2024-08-24T20:12:52Z,2,2,C++,True,True,apache-2.0
omsandippatil,omsandippatil/Docs,2024-09-13T14:08:01Z,3,3,HTML,True,True,
omsandippatil,omsandippatil/ExPillaites,2024-09-16T04:51:41Z,3,3,JavaScript,True,True,other
omsandippatil,omsandippatil/Hackerrank-Solutions,2024-01-01T04:47:19Z,4,4,,True,True,
omsandippatil,omsandippatil/Jarvis,2024-01-07T10:38:45Z,5,5,Python,True,True,mit
omsandippatil,omsandippatil/Kabutar,2023-09-05T08:18:55Z,17,17,JavaScript,True,False,
omsandippatil,omsandippatil/Lawgarithm,2024-08-18T22:45:03Z,3,3,HTML,True,True,other
omsandippatil,omsandippatil/lesspass,2024-08-24T19:58:15Z,2,2,JavaScript,True,True,gpl-3.0
omsandippatil,omsandippatil/Link-in-Bio,2024-08-24T21:22:42Z,3,3,,True,True,other
omsandippatil,omsandippatil/music,2024-04-21T05:38:56Z,2,2,,True,True,
omsandippatil,omsandippatil/NewsAPP,2024-01-10T16:00:17Z,3,3,,True,True,
omsandippatil,omsandippatil/NotAPharmacy,2024-09-14T09:12:02Z,3,3,HTML,True,True,
omsandippatil,omsandippatil/Nutes,2024-09-03T09:12:39Z,3,3,HTML,True,True,
omsandippatil,omsandippatil/obsidian-releases,2024-09-01T10:59:28Z,3,3,,True,False,
omsandippatil,omsandippatil/OISTNB,2024-09-01T08:21:20Z,6,6,CSS,True,True,other
omsandippatil,omsandippatil/omsandippatil,2023-12-08T06:29:58Z,17,17,,True,False,
omsandippatil,omsandippatil/omsandippatil.github.io,2023-12-17T15:02:49Z,6,6,JavaScript,True,False,
omsandippatil,omsandippatil/PeeKaboo,2024-09-24T11:42:06Z,2,2,JavaScript,True,True,other
omsandippatil,omsandippatil/perfetto,2024-08-24T20:22:14Z,3,3,C++,True,False,apache-2.0
omsandippatil,omsandippatil/Phishing-Detection,2024-09-24T07:20:57Z,3,3,Jupyter Notebook,True,True,
omsandippatil,omsandippatil/Pillaites,2024-09-12T14:45:51Z,4,4,TypeScript,True,True,other
omsandippatil,omsandippatil/pillaites.github.com,2023-12-26T14:00:22Z,9,9,JavaScript,True,True,
omsandippatil,omsandippatil/Project-Varuna,2024-08-05T09:51:06Z,2,2,,True,False,other
omsandippatil,omsandippatil/register,2024-01-04T06:37:41Z,4,4,JavaScript,True,False,gpl-3.0
omsandippatil,omsandippatil/RVC-V3,2023-12-13T10:16:56Z,9,9,Jupyter Notebook,True,True,
anujvyas,anujvyas/22061-git-assignment,2021-08-25T16:07:08Z,0,0,,True,True,
anujvyas,anujvyas/anujvyas,2020-07-23T10:39:16Z,1,1,,True,True,
anujvyas,anujvyas/calculator,2021-08-27T08:37:19Z,2,2,JavaScript,True,True,mit
anujvyas,anujvyas/Data-Structures-and-Algorithms,2020-08-12T13:56:36Z,4,4,Python,True,True,
anujvyas,anujvyas/Deep-Learning-Projects,2020-05-20T08:38:34Z,25,25,Jupyter Notebook,True,True,
anujvyas,anujvyas/devops-practice,2021-05-22T09:01:32Z,0,0,,True,True,
anujvyas,anujvyas/Diabetes-Prediction-Deployment,2020-06-08T11:19:58Z,142,142,HTML,True,True,
anujvyas,anujvyas/IPL-First-Innings-Score-Prediction-Deployment,2020-06-20T21:29:45Z,159,159,HTML,True,True,
anujvyas,anujvyas/Kaggle-Competitions,2020-07-21T20:53:54Z,9,9,Jupyter Notebook,True,True,
anujvyas,anujvyas/Machine-Learning-Projects,2020-03-24T11:18:37Z,559,559,Jupyter Notebook,True,True,
anujvyas,anujvyas/Miscellaneous-Projects,2020-03-29T10:57:40Z,4,4,C++,True,True,
anujvyas,anujvyas/Movie-Genre-Prediction-Deployment,2020-06-01T12:27:52Z,39,39,HTML,True,True,
anujvyas,anujvyas/Natural-Language-Processing-Projects,2020-05-21T09:43:05Z,172,172,Jupyter Notebook,True,True,
anujvyas,anujvyas/Restaurant-Reviews-Sentiment-Analysis-Deployment,2020-05-29T17:52:26Z,65,65,HTML,True,True,
anujvyas,anujvyas/Spam-SMS-Classifier-Deployment,2020-05-28T10:57:24Z,72,72,HTML,True,True,
anujvyas,anujvyas/TestingForDevOpsbyBJ,2021-05-23T09:46:37Z,0,0,,True,True,
anujvyas,anujvyas/Web-Development-Projects,2020-03-24T11:25:43Z,5,5,CSS,True,True,
jalajthanaki,jalajthanaki/alexa-skills-kit-sdk-for-python,2018-06-30T07:49:11Z,1,1,Python,True,False,apache-2.0
jalajthanaki,jalajthanaki/allennlp,2018-07-05T18:30:00Z,0,0,Python,True,False,apache-2.0
jalajthanaki,jalajthanaki/Amazon_review_summarization,2018-04-12T21:06:49Z,1,1,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/Atari_pong_gaming_bot,2018-02-24T17:40:52Z,3,3,Python,True,True,
jalajthanaki,jalajthanaki/awesome-design-patterns,2018-06-13T07:14:43Z,1,1,,True,True,
jalajthanaki,jalajthanaki/awesome-public-datasets,2018-02-26T08:15:08Z,1,1,,True,True,mit
jalajthanaki,jalajthanaki/awesome-python,2018-03-12T03:40:23Z,1,1,Python,True,False,other
jalajthanaki,jalajthanaki/Awesome-pytorch-list,2018-09-18T05:46:15Z,0,0,,True,True,
jalajthanaki,jalajthanaki/Awesome_Machine_Learning_Solutions,2018-04-20T05:30:30Z,78,78,,True,True,
jalajthanaki,jalajthanaki/Basic_Ecommerce_Recomendation_System,2018-03-01T11:45:09Z,28,28,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/Basic_job_recommendation_engine,2018-04-09T08:55:43Z,13,13,Python,True,True,
jalajthanaki,jalajthanaki/bert,2019-03-23T15:13:52Z,1,1,Python,True,True,apache-2.0
jalajthanaki,jalajthanaki/BioSyn,2020-07-06T12:25:18Z,0,0,,True,True,mit
jalajthanaki,jalajthanaki/Book_recommendation_system,2018-03-01T12:40:00Z,5,5,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/catalyst,2019-02-05T16:46:17Z,0,0,Python,True,True,mit
jalajthanaki,jalajthanaki/Chatbot_based_on_bAbI_dataset_using_Keras,2018-01-19T11:25:20Z,2,2,Python,True,True,
jalajthanaki,jalajthanaki/Chatbot_Rule_Based,2018-01-19T08:45:56Z,10,10,Python,True,True,
jalajthanaki,jalajthanaki/Chatbot_tensorflow,2018-01-19T09:16:32Z,7,7,Python,True,True,
jalajthanaki,jalajthanaki/cheat_sheets_of_python_libraries,2017-11-01T03:58:54Z,18,18,,True,True,
jalajthanaki,jalajthanaki/coursera-machine-learning-AndrewNg-Python,2018-08-15T06:29:34Z,2,2,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/credit-risk-modelling,2017-11-17T13:00:11Z,151,151,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/Customer_churn_analysis,2018-03-16T06:24:54Z,9,9,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/Customer_lifetime_value_analysis,2018-03-16T06:32:31Z,45,45,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/Customer_segmentation,2018-03-16T06:15:07Z,130,130,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/darknet,2018-01-09T05:58:10Z,1,1,C,True,True,other
jalajthanaki,jalajthanaki/darts,2018-06-30T07:49:34Z,0,0,Python,True,True,apache-2.0
jalajthanaki,jalajthanaki/DataScience_Interview_Seminar,2018-10-05T13:07:54Z,41,41,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/decaNLP,2018-06-23T07:33:11Z,0,0,Python,True,True,bsd-3-clause
jalajthanaki,jalajthanaki/deep-reinforcement-learning,2018-07-07T13:06:44Z,2,2,Jupyter Notebook,True,True,mit
jalajthanaki,jalajthanaki/DeepPavlov,2018-03-01T05:22:12Z,0,0,Python,True,True,apache-2.0
alisolanki,alisolanki/ai-presentation,2024-08-02T09:50:31Z,0,0,,True,True,
alisolanki,alisolanki/aimeos-typo3,2021-04-25T09:16:26Z,0,0,PHP,True,True,gpl-3.0
alisolanki,alisolanki/ALI,2022-05-03T17:50:43Z,0,0,,True,True,
alisolanki,alisolanki/alislnk-main-website,2022-04-09T21:40:51Z,2,2,HTML,True,True,
alisolanki,alisolanki/ali_portfolio_flutter,2021-11-19T18:12:55Z,15,15,Dart,True,True,
alisolanki,alisolanki/amplication,2023-02-19T06:10:27Z,0,0,,True,True,other
alisolanki,alisolanki/binance-api-postman,2021-09-10T18:40:08Z,0,0,,True,True,mit
alisolanki,alisolanki/boilerplate-saas,2023-05-29T13:42:00Z,0,0,TypeScript,True,True,
alisolanki,alisolanki/BubbleSeekBar,2019-11-29T09:39:35Z,1,1,,True,True,
alisolanki,alisolanki/Bulk-Whatsapp-message,2020-09-23T14:13:12Z,1,1,Python,True,True,gpl-3.0
alisolanki,alisolanki/ButtonPress,2019-09-18T05:36:34Z,1,1,Kotlin,True,True,
alisolanki,alisolanki/Carbon-emissions,2020-01-23T19:14:39Z,1,1,Kotlin,True,True,
alisolanki,alisolanki/Carbon-emissions-2,2020-04-17T20:29:17Z,1,1,Python,True,True,
alisolanki,alisolanki/celbrare_app,2024-03-23T13:36:47Z,0,0,C++,True,True,
alisolanki,alisolanki/choo,2023-02-19T06:07:03Z,0,0,,True,True,mit
alisolanki,alisolanki/CircleMenu,2019-10-05T16:51:14Z,1,1,,True,True,
alisolanki,alisolanki/clothx-Ecom,2019-09-18T05:29:36Z,1,1,,True,True,mit
alisolanki,alisolanki/codespace-template,2022-07-04T06:18:34Z,0,0,EJS,True,True,mit
alisolanki,alisolanki/covid-pnemonia-detect,2021-05-10T13:07:45Z,1,1,Jupyter Notebook,True,True,other
alisolanki,alisolanki/covid19india-react,2020-04-18T18:43:24Z,1,1,JavaScript,True,True,mit
alisolanki,alisolanki/cryptocurrency-price-tracker,2023-10-08T11:35:05Z,0,0,Python,True,True,gpl-3.0
alisolanki,alisolanki/django,2023-03-06T12:05:45Z,0,0,Python,True,True,
alisolanki,alisolanki/emotion-ai-sentiment-analysis,2023-02-11T10:35:45Z,25,25,Python,True,True,
alisolanki,alisolanki/examples,2023-02-13T12:10:44Z,0,0,TypeScript,True,False,
alisolanki,alisolanki/expense-tracker-reactjs,2021-04-30T19:24:27Z,0,0,JavaScript,True,True,
alisolanki,alisolanki/fireship.io-website-fork,2022-09-17T12:06:42Z,0,0,,True,True,
alisolanki,alisolanki/fundme,2021-04-25T06:00:42Z,1,1,JavaScript,True,True,mit
alisolanki,alisolanki/GuestIn,2019-11-04T15:31:17Z,4,4,JavaScript,True,False,
alisolanki,alisolanki/hacker_news,2021-01-07T14:36:06Z,0,0,Dart,True,True,
alisolanki,alisolanki/hashlips_art_engine,2021-10-16T10:09:43Z,0,0,,True,True,mit
Sahil4883,Sahil4883/7-Minute-Quote,2023-05-15T13:53:21Z,1,1,HTML,True,True,
Sahil4883,Sahil4883/About-Page-1,2023-05-05T09:55:03Z,1,1,CSS,True,True,
Sahil4883,Sahil4883/Bank-Finder,2023-05-15T13:50:23Z,1,1,CSS,True,True,
Sahil4883,Sahil4883/clerk-supabase-nextjs,2024-10-23T17:02:50Z,2,2,TypeScript,True,True,
Sahil4883,Sahil4883/Color-Flipper,2023-01-13T13:10:15Z,2,2,CSS,True,True,
Sahil4883,Sahil4883/Currency-Calculator,2023-11-18T15:58:10Z,1,1,HTML,True,True,
Sahil4883,Sahil4883/Full-Scale-Website,2023-11-02T16:11:10Z,1,1,HTML,True,True,
Sahil4883,Sahil4883/Fylo,2023-10-28T16:08:34Z,1,1,CSS,True,True,
Sahil4883,Sahil4883/horizontal-Scroller,2023-05-19T14:05:09Z,1,1,HTML,True,True,
Sahil4883,Sahil4883/Hoverboard,2023-07-03T15:27:59Z,3,3,HTML,True,True,
Sahil4883,Sahil4883/Landing-page-2,2023-04-26T12:00:40Z,1,1,CSS,True,True,
Sahil4883,Sahil4883/Landing-page-3,2023-04-27T06:09:16Z,1,1,CSS,True,True,
Sahil4883,Sahil4883/Landing-page-4,2023-04-28T16:46:01Z,1,1,HTML,True,True,
Sahil4883,Sahil4883/Landing-Page-5,2023-05-06T11:22:52Z,1,1,CSS,True,True,
Sahil4883,Sahil4883/Landing_Page,2023-04-25T09:38:19Z,1,1,CSS,True,True,
Sahil4883,Sahil4883/learn-prisma,2024-10-28T17:42:09Z,1,1,TypeScript,True,True,
Sahil4883,Sahil4883/nextjs-dashboard,2024-08-03T07:08:17Z,1,1,TypeScript,True,True,
Sahil4883,Sahil4883/Nomad-Service,2023-05-30T14:49:40Z,1,1,HTML,True,True,
Sahil4883,Sahil4883/Parallax-Effect,2023-04-12T16:02:35Z,2,2,HTML,True,True,
Sahil4883,Sahil4883/Password-Strength-Indicator,2023-05-19T16:12:16Z,1,1,CSS,True,True,
Sahil4883,Sahil4883/Promptopia,2024-10-21T15:10:42Z,3,3,JavaScript,True,True,
Sahil4883,Sahil4883/QR-Code-Component,2023-10-26T15:28:40Z,1,1,HTML,True,True,
Sahil4883,Sahil4883/quiz-card,2024-05-29T18:11:52Z,7,7,TypeScript,True,True,
Sahil4883,Sahil4883/react-portfolio,2024-04-29T14:35:19Z,4,4,JavaScript,True,True,
Sahil4883,Sahil4883/Reviews,2023-01-15T15:01:08Z,2,2,CSS,True,True,
Sahil4883,Sahil4883/Sahil4883,2023-10-09T21:33:28Z,7,7,,True,True,
Sahil4883,Sahil4883/Sky-Jumper,2023-11-18T04:01:37Z,1,1,HTML,True,True,
Sahil4883,Sahil4883/Welcome-to-Open-Source,2023-06-30T13:41:19Z,2,2,,True,True,
Sahil4883,Sahil4883/whac-a-mole,2023-10-29T13:35:38Z,1,1,,True,True,
Sahil4883,Sahil4883/YourVehicleReview,2024-03-19T05:35:48Z,1,1,JavaScript,True,True,
ForceGT,ForceGT/AquaPromptum,2022-10-25T05:48:48Z,17,17,Swift,True,True,
ForceGT,ForceGT/ArtlistDL,2022-06-06T10:21:52Z,3,3,Dart,True,True,
ForceGT,ForceGT/BeatingHeart,2019-07-12T18:04:43Z,0,0,HTML,True,True,
ForceGT,ForceGT/BMSAssignment,2023-03-05T14:49:41Z,0,0,Kotlin,True,True,
ForceGT,ForceGT/bytemask,2024-06-02T08:17:25Z,0,0,,True,False,apache-2.0
ForceGT,ForceGT/Chrome_pass_stealer,2020-04-19T13:09:39Z,0,0,,True,True,
ForceGT,ForceGT/COMPILER-DESIGNS,2020-04-01T10:18:24Z,0,0,,True,True,mit
ForceGT,ForceGT/contact_picker,2020-10-13T08:55:55Z,0,0,,True,False,bsd-3-clause
ForceGT,ForceGT/credixco_music,2020-11-26T11:21:26Z,0,0,Dart,True,True,
ForceGT,ForceGT/CurrencyConverter,2019-12-11T12:03:29Z,0,0,Java,True,True,
ForceGT,ForceGT/DatePickerDialog,2018-10-02T14:19:55Z,0,0,Java,True,True,
ForceGT,ForceGT/demux_question_search,2020-11-28T11:37:12Z,0,0,Dart,True,True,
ForceGT,ForceGT/deoptfuscator,2021-04-22T05:26:21Z,0,0,,True,True,mit
ForceGT,ForceGT/Dexter,2020-06-05T13:56:58Z,0,0,,True,True,apache-2.0
ForceGT,ForceGT/DjangoPractice,2019-06-16T06:09:51Z,0,0,Python,True,True,
ForceGT,ForceGT/FirebasePractice,2019-03-31T12:29:26Z,0,0,Java,True,True,
ForceGT,ForceGT/FlutterTimeTable,2019-09-03T05:42:15Z,0,0,Dart,True,True,
ForceGT,ForceGT/ForceGT.github.io,2020-07-14T18:10:28Z,2,2,HTML,True,True,
ForceGT,ForceGT/go-todo,2022-06-27T13:41:18Z,0,0,Go,True,True,
ForceGT,ForceGT/gt_whats_bot,2020-12-07T18:47:39Z,18,18,JavaScript,True,True,
ForceGT,ForceGT/HackingWithSwift,2022-08-16T17:02:02Z,0,0,,True,True,unlicense
ForceGT,ForceGT/Hackintosh--MSIGL62M-7RDX,2021-01-19T06:47:08Z,7,7,ASL,True,True,
ForceGT,ForceGT/Hangman_CLI_Game,2020-07-25T12:36:48Z,0,0,Python,True,True,
ForceGT,ForceGT/HWS-UIKit,2022-07-16T05:18:19Z,0,0,Swift,True,True,
ForceGT,ForceGT/Invoicer,2020-10-05T13:28:05Z,4,4,Dart,True,True,
ForceGT,ForceGT/iPhoneSimulatorSDK,2020-10-02T06:12:56Z,7,7,,True,True,
ForceGT,ForceGT/JetCalc,2022-05-23T13:45:50Z,0,0,Kotlin,True,True,
ForceGT,ForceGT/JustAnotherUberClone,2019-06-11T17:39:12Z,0,0,Java,True,True,
ForceGT,ForceGT/KotlinKenny,2020-07-25T10:40:22Z,0,0,Kotlin,True,True,
ForceGT,ForceGT/MatrixView,2020-07-25T10:03:59Z,0,0,Java,True,True,
yTakkar,yTakkar/2048,2017-07-18T15:37:17Z,1,1,CSS,True,True,mit
yTakkar,yTakkar/AJAX-PHP-Drag-And-Drop-Processing,2017-06-20T21:45:02Z,2,2,PHP,True,True,
yTakkar,yTakkar/AJAX-PHP-Multiple-Image-Processing,2017-09-11T14:26:32Z,1,1,PHP,True,True,
yTakkar,yTakkar/angular-instant-search-backup-project,2021-08-26T13:49:08Z,0,0,PHP,True,True,
yTakkar,yTakkar/Angular-Notes-App,2017-08-31T11:04:44Z,10,10,TypeScript,True,True,
yTakkar,yTakkar/angular-notes-app-backup-project,2021-08-26T13:52:16Z,0,0,TypeScript,True,True,
yTakkar,yTakkar/angular-practice-backup-project,2021-08-26T13:58:56Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/angular-route-backup-project,2021-08-26T13:50:30Z,0,0,HTML,True,True,
yTakkar,yTakkar/angular-todo-list-backup-project,2021-08-26T13:51:23Z,0,0,HTML,True,True,
yTakkar,yTakkar/api-cheat-sheet,2020-08-22T10:23:55Z,0,0,,True,True,
yTakkar,yTakkar/automation-with-webdriver,2019-04-24T10:21:12Z,2,2,JavaScript,True,True,
yTakkar,yTakkar/awesome-uses,2022-03-02T07:36:35Z,2,2,JavaScript,True,True,
yTakkar,yTakkar/buddy,2017-08-22T16:48:11Z,0,0,JavaScript,True,True,mit
yTakkar,yTakkar/Cache-AJAX-Requests,2018-06-22T06:52:44Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/calvinqc,2020-10-27T17:03:20Z,0,0,,True,True,
yTakkar,yTakkar/chalk-animation,2017-08-16T14:45:26Z,0,0,JavaScript,True,False,mit
yTakkar,yTakkar/cli-notes,2017-10-08T20:27:19Z,1,1,JavaScript,True,True,
yTakkar,yTakkar/cli-notes-app-backup-project,2021-08-26T13:56:45Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/coffeescript-backup-project,2021-08-26T13:57:47Z,0,0,CoffeeScript,True,True,
yTakkar,yTakkar/commerce,2020-10-27T17:09:39Z,0,0,TypeScript,True,True,mit
yTakkar,yTakkar/config-scripts,2019-01-13T13:28:16Z,0,0,HTML,True,True,
yTakkar,yTakkar/control-image-with-slide-backup-project,2021-08-26T14:02:08Z,0,0,Hack,True,True,
